证券代码,证券简称,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA
600645.SH,中源协和,,7.6339,,11.1865,,5.1152,,11.1725,,6.315,,12.198,,4.8153,,7.1654,,0.5599,,6.4102,,0.7706,,11.6337,,1.0715,,0.6487,0.2628,0.3782,0.6648,-18.864,-1.9886,1.7095,1.8911,1.0403,-1.8451,-5.2214,-6.8671,-30.8229,-2.3252,-5.1066,-2.4781,-105.2015,-6.4232,35.4159,36.2504,11.1956,-4.6619,-2.7625,8.2172,14.6909,-0.3548,19.8475,35.0215,36.7541,-0.2178,2.3632,20.183,1.6733,1.5952,-4.6971,1.3143,6.432,2.9003,7.5148,11.8752,16.2402,2.5535,8.7401,11.9107,9.1895,-5.3515,-1.8016,0.7232,2.2269,1.675,4.0533,9.9174,4.624,12.9105,21.9613,6.9033,16.1144,-0.4037,1.0293,0.3568,2.4105,1.7758,0.5428,0.2011,-1.1921,0.4822,0.8484,0.2604,0.0576,0.4739,0.8372,0.3257,0.3555,0.4764,0.5391,0.294,0.0726,0.3777,0.4459,0.8479,0.99,0.7751,0.37,0.6497,0.9588,0.87,0.5466,0.8571,0.9532,0.4216,0.7042,0.2707,0.624,0.2923,0.0021,0.5806,0.161,0.2651,0.5142,0.8884,0.8562,0.9713,0.6043,0.7012,0.9532,0.9044,0.0001,0.0262,0.6292,0.8579,0.6357,0.809,0.1572,0.549,0.0746,0.5156,0.9876,0.1664,0.4685,0.6051,0.83,0.4801,0.4235,0.033,0.9023,0.6195,0.68,0.1139,0.2472,0.7591,0.8797,0.9862,0.2149,0.3117,0.8606,0.2272,0.0522,0.9262,0.528,0.3129,0.4801,0.3394,0.5916,0.3408,0.8274,0.464,0.9261,0.207,0.4993,0.066,0.1506,0.5161,0.6299,0.9543,0.8516,0.0185,0.2603
600647.SH,同达创业,,4.3057,,7.7267,,0.6803,,0.9011,,-28.0299,,-49.4777,,54.9848,,50.0333,,0.9327,,17.3173,,8.6784,,-81.0723,,-21.8705,-35.1901,,,,,,,,,,-524.4755,"-1,883.38","-2,836.31",179.1102,1.3535,2.2051,2.8711,2.842,0.1067,0.2824,0.8964,-0.0769,1.2661,-1.1697,-1.7737,3.9939,0.3665,1.0256,1.7792,15.2971,2.0286,2.5008,1.1755,76.4773,4.9943,8.9606,13.9879,13.279,5.94,11.2274,11.7357,13.0053,4.9355,7.3777,9.0282,12.1831,0.9228,4.9388,6.0243,16.3827,-1.6002,-9.0084,-9.035,-1.4645,0.9341,25.7851,25.5529,26.4611,0.2152,24.2793,23.537,24.7734,3.2844,3.6686,3.0895,3.1423,0.6279,0.0294,0.7735,0.7719,0.5178,0.6038,0.3596,0.2043,0.6843,0.0755,0.1102,0.2864,0.5204,0.1823,0.6053,0.0842,0.4292,0.5842,0.329,0.5428,0.6281,0.8745,0.8697,0.1216,0.9444,0.8908,0.548,0.8677,0.019,0.2299,0.7265,0.8934,0.4127,0.3108,0.4926,0.9329,0.4987,0.6932,0.3857,0.1096,0.5968,0.6246,0.6932,0.017,0.617,0.6518,0.3268,0.6615,0.618,0.299,0.5411,0.2203,0.6426,0.7245,0.1115,0.4224,0.7943,0.8291,0.4262,0.5336,0.464,0.1169,0.2359,0.8937,0.7776,0.7809,0.8566,0.0947,0.6269,0.4168,0.1874,0.6813,0.9687,0.8926,0.6501,0.6791,0.7755,0.9991,0.2567,0.9518,0.7842,0.5082,0.3995,0.014,0.4678,0.7543,0.8518,0.8621,0.6523,0.9701,0.5444,0.9797
600648.SH,外高桥,,5.4285,,10.473,,5.1528,,10.2756,,6.3625,,10.9857,,3.9598,,10.1609,,1.8803,,2.2051,,0.7657,,1.6839,,0.8285,,0.6541,-0.5876,0.4732,-0.7409,-9.2518,0.7919,1.1929,1.2716,1.944,0.1738,0.3941,2.0792,4.452,0.5952,1.2035,1.5178,-16.5059,0.4077,1.3992,1.423,1.7566,-1.0551,-1.8212,-0.335,0.7586,0.6408,-0.4035,0.0701,9.5336,0.0965,3.185,3.9873,9.0181,0.8202,5.1218,7.6597,14.915,1.7236,3.0373,5.6935,7.7634,1.7587,2.2521,2.9975,9.1847,0.6711,10.2691,9.8682,10.523,0.6255,1.9744,7.9205,9.7724,2.6708,3.495,4.6139,6.0252,0.3364,4.0691,6.7973,7.8396,0.9774,2.9201,3.5527,7.6445,0.2182,0.8052,0.8393,0.9795,0.5649,0.1241,0.9878,0.4487,0.4314,0.5608,0.4567,0.9623,0.2458,0.7557,0.5116,0.7014,0.7469,0.2014,0.2049,0.0232,0.5854,0.1169,0.6353,0.7095,0.9721,0.0572,0.011,0.6896,0.5389,0.7277,0.5447,0.5941,0.695,0.1508,0.8513,0.881,0.9916,0.1178,0.0433,0.2204,0.1491,0.0324,0.8127,0.4978,0.129,0.9804,0.3507,0.4909,0.2742,0.673,0.3757,0.9945,0.3608,0.2947,0.3647,0.2087,0.0786,0.4546,0.3031,0.2952,0.7032,0.9991,0.0182,0.2901,0.9151,0.7237,0.6887,0.2637,0.5851,0.7409,0.9253,0.5263,0.062,0.5985,0.6134,0.8429,0.2147,0.5679,0.079,0.9456,0.7481,0.4676,0.6666,0.7129,0.8729,0.3992,0.7865,0.2529,0.7706,0.6787,0.2862,0.7607
600649.SH,城投控股,,5.9963,,11.8369,,5.6495,,11.513,,6.9352,,13.1485,,5.2204,,10.277,,5.7932,,10.274,,4.5843,,9.1348,,4.7311,,8.3852,2.0449,4.4792,6.8261,8.5008,2.213,4.4444,6.6947,8.1978,2.0195,4.0254,6.1906,7.3583,1.864,3.6828,5.8686,6.3218,2.0686,4.261,8.0891,9.497,1.7219,4.0257,6.2895,7.6518,3.703,4.8985,12.1788,14.5436,2.101,3.667,5.0977,7.1285,2.661,4.1814,5.8904,7.3886,3.9903,4.5813,7.4505,8.9978,7.9536,9.6564,10.4165,10.3225,1.9387,5.3724,5.9618,9.9171,1.8488,4.6298,7.2415,12.7214,6.1232,16.1823,17.2095,19.5625,3.4969,7.201,9.1455,9.7852,2.9842,4.4247,4.9682,8.4464,0.8739,0.3827,0.2542,0.7467,0.9279,0.9161,0.2828,0.0887,0.9416,0.504,0.8964,0.1669,0.0614,0.6981,0.1276,0.9242,0.2652,0.1475,0.2224,0.7299,0.1052,0.4117,0.1841,0.8227,0.5852,0.6825,0.4522,0.2431,0.2891,0.8217,0.1969,0.4946,0.56,0.2583,0.0081,0.3694,0.6262,0.964,0.5418,0.2152,0.0135,0.4369,0.0243,0.6147,0.148,0.2021,0.1335,0.3665,0.1426,0.1057,0.6415,0.3631,0.7045,0.2989,0.9179,0.3708,0.8531,0.5223,0.0439,0.0399,0.2925,0.955,0.6499,0.1123,0.9544,0.7656,0.6348,0.8821,0.8384,0.3906,0.9943,0.1022,0.9523,0.3311,0.0637,0.8294,0.9644,0.6664,0.4446,0.8441,0.4735,0.4684,0.538,0.8132,0.9954,0.2982,0.079,0.6998,0.103,0.1432,0.8729,0.5545
600650.SH,锦江投资,,2.1394,,3.7855,,1.909,,3.765,,1.977,,2.885,,0.7464,,0.7332,,0.201,,0.0099,,0.0237,,0.3757,,0.1718,,0.5885,0.1521,0.5257,0.9834,1.0059,0.3243,-0.3267,0.0748,0.6288,0.4986,4.0077,6.4338,11.6249,2.9325,5.8245,8.8259,13.8084,3.2396,7.3061,10.6818,16.3335,4.5737,10.7314,15.4246,18.8014,4.6785,10.1257,14.1043,18.0491,2.7818,7.7732,10.9297,14.421,2.8398,7.3173,10.8723,14.3587,2.7448,7.1903,9.9795,11.8318,2.1337,4.5881,6.6203,8.7618,2.1213,4.5341,8.9209,10.8362,2.0659,4.6671,7.5401,9.4314,2.0553,3.7183,5.6982,7.6519,1.4561,3.8596,5.3818,7.0524,2.2507,3.9277,5.5743,7.4816,0.7429,0.3003,0.3358,0.017,0.463,0.7215,0.358,0.2359,0.7066,0.2775,0.3693,0.6287,0.0999,0.1003,0.2325,0.5601,0.1055,0.5367,0.7803,0.4502,0.9567,0.6087,0.1115,0.6844,0.494,0.0352,0.9409,0.91,0.2119,0.4841,0.1107,0.8821,0.6843,0.8673,0.7388,0.6118,0.1111,0.1115,0.0388,0.6236,0.8162,0.7568,0.6534,0.9147,0.6317,0.0077,0.8755,0.6424,0.6717,0.4536,0.1982,0.2665,0.8455,0.8253,0.9589,0.4208,0.6454,0.2362,0.5107,0.8422,0.3254,0.3447,0.759,0.2396,0.4407,0.76,0.2089,0.321,0.3007,0.1717,0.7012,0.4285,0.755,0.6197,0.9807,0.7308,0.5399,0.0805,0.8193,0.07,0.1683,0.188,0.1483,0.2451,0.5301,0.2022,0.1044,0.9819,0.73,0.7358,0.8739,0.863
600651.SH,飞乐音响,,1.7321,,3.9321,,1.6986,,7.4266,,4.6711,,10.5445,,4.2398,,10.7659,,5.4933,,11.0128,,4.7912,,38.766,,19.8492,,23.2955,1.2546,2.6557,4.2151,6.2535,1.1345,2.5417,4.7454,6.9546,2.0874,3.2842,5.0044,6.5849,1.1729,3.0854,4.581,4.9135,1.0905,2.4581,3.8132,3.2961,2.2126,3.9173,5.717,6.6782,3.687,6.0056,7.1212,7.1303,1.9941,4.1649,7.6797,7.6528,2.1664,4.5346,6.7369,9.3335,6.3658,8.7548,9.6672,13.5933,6.8003,5.7354,6.5799,9.0842,1.3179,1.6276,3.1855,4.9257,0.416,1.6103,2.255,3.167,1.4303,2.3997,6.5815,12.22,0.6307,1.7342,3.3787,10.2607,-1.6325,3.1579,4.7169,1.5896,0.4297,0.5627,0.3607,0.7274,0.8879,0.2147,0.7386,0.6853,0.2458,0.5678,0.4327,0.7765,0.998,0.5141,0.1863,0.9783,0.7088,0.5096,0.0866,0.5207,0.0314,0.7312,0.9348,0.6375,0.1819,0.9466,0.204,0.6329,0.4792,0.0883,0.4943,0.5907,0.8221,0.083,0.5173,0.373,0.3826,0.8823,0.2939,0.4998,0.3342,0.285,0.1706,0.2615,0.4064,0.3376,0.8191,0.7093,0.8694,0.1389,0.5593,0.5736,0.5488,0.3001,0.6358,0.8341,0.6873,0.78,0.6228,0.808,0.4644,0.8061,0.1905,0.6499,0.0931,0.5208,0.4034,0.6492,0.4254,0.6925,0.5544,0.2503,0.747,0.3565,0.3007,0.8672,0.3018,0.8155,0.8323,0.5729,0.0376,0.2355,0.0766,0.5718,0.2401,0.2513,0.9918,0.3708,0.6692,0.2992,0.2606,0.9074
600652.SH,游久游戏,,3.7005,,8.797,,2.8963,,10.4785,,5.3034,,10.837,,0.5398,,10.8096,,6.4028,,12.2351,,2.9179,,17.1301,,3.2081,,4.2955,1.5979,2.4976,4.1928,6.2343,2.8442,4.4049,7.321,10.2528,2.6136,4.1213,4.9513,7.6726,1.5387,3.3136,4.7062,4.8221,0.7864,0.8593,1.1969,2.0751,1.5423,1.7763,1.2503,2.9701,0.8115,2.9613,7.2155,3.7495,0.1127,2.0187,4.5755,2.6686,0.2333,1.2592,1.2772,2.3794,0.2434,1.6962,0.3855,2.3689,0.3153,1.9078,2.2215,20.1179,0.3095,0.3902,0.4612,0.4534,-2.011,-5.6274,-10.37,-9.3226,1.991,1.1443,0.3286,3.6751,0.3945,1.1145,1.3641,5.5275,0.6625,1.9363,1.954,-21.7115,0.4563,0.2198,0.0572,0.3168,0.2328,0.5774,0.9685,0.009,0.205,0.0676,0.0199,0.7987,0.0465,0.8998,0.2563,0.9467,0.809,0.6758,0.1748,0.0064,0.203,0.6008,0.1847,0.8147,0.5465,0.8712,0.2236,0.3074,0.5529,0.6623,0.3087,0.5879,0.0242,0.4121,0.0395,0.0008,0.863,0.5729,0.515,0.6996,0.629,0.624,0.9056,0.8645,0.2996,0.8728,0.7308,0.8947,0.7346,0.2428,0.4417,0.0102,0.4931,0.1112,0.0776,0.8901,0.0032,0.048,0.5131,0.6164,0.1008,0.9901,0.8755,0.6699,0.8102,0.1585,0.7289,0.3823,0.6869,0.8384,0.1626,0.1334,0.194,0.1614,0.9461,0.1918,0.4462,0.7979,0.3296,0.7451,0.1464,0.9015,0.7011,0.5703,0.686,0.9458,0.5397,0.9334,0.9588,0.7872,0.2339,0.706
600653.SH,申华控股,,6.6311,,11.1032,,6.5017,,12.7413,,10.2152,,15.3503,,6.7297,,10.6673,,6.2348,,26.1729,,11.076,,24.5038,,10.5538,,8.8833,0.3804,1.065,1.7967,-22.7184,0.1586,0.0193,0.7446,6.179,0.0379,0.1276,0.0352,0.2744,-0.9271,-1.6614,-2.743,-24.7921,-1.6037,-2.7096,-1.4568,1.1624,0.1151,0.6957,0.6679,6.5314,0.2636,0.1327,3.1223,1.7031,0.1675,1.1495,2.5139,6.2077,0.3017,2.3363,0.8605,3.494,0.1284,7.3976,6.129,5.3644,0.0388,0.2578,-4.778,8.259,0.6178,0.2379,-3.0665,8.8222,-2.0773,-4.0699,-8.4883,-10.1949,2.3108,2.9265,0.1497,2.8757,-4.335,-4.0263,-8.5243,3.1744,-3.5178,-7.5967,-12.9484,-27.2104,0.7894,0.0689,0.2772,0.8652,0.3618,0.3882,0.7498,0.0988,0.0619,0.1025,0.8904,0.5601,0.6151,0.5229,0.182,0.0996,0.7987,0.7306,0.7473,0.7299,0.2423,0.3738,0.0951,0.2939,0.1612,0.7313,0.5213,0.0943,0.4896,0.2774,0.6874,0.4337,0.0652,0.4185,0.5379,0.0859,0.3388,0.121,0.4946,0.3219,0.0724,0.6687,0.0561,0.4232,0.1732,0.3211,0.1889,0.0778,0.5762,0.5177,0.5686,0.4246,0.5543,0.4277,0.2227,0.3091,0.6431,0.4764,0.2336,0.144,0.3444,0.0613,0.6753,0.2095,0.0223,0.2318,0.3339,0.5483,0.75,0.8756,0.5983,0.3667,0.3522,0.2347,0.94,0.7591,0.1005,0.1469,0.8313,0.4551,0.7525,0.071,0.6053,0.4768,0.688,0.1905,0.517,0.5237,0.8946,0.647,0.06,0.8366
600654.SH,ST中安,,2.6396,,11.3031,,5.2058,,10.9319,,5.0709,,12.654,,5.1345,,11.2853,,6.4259,,11.7082,,6.9093,,11.4203,,3.8542,,8.1243,0.2103,0.9269,1.3621,1.2695,0.5385,1.2407,1.6827,1.8005,0.6645,1.3346,1.6877,2.7207,0.7112,1.368,1.6642,2.8356,0.7451,1.985,2.4184,1.5972,0.9351,1.4639,1.7389,-18.584,1.8205,2.559,2.0657,0.3935,0.119,0.4784,0.6125,0.9943,0.9698,1.721,2.8789,9.8575,1.0415,3.896,5.4496,8.4496,1.3436,3.1054,4.9216,7.7967,1.8635,3.1999,5.7711,8.273,1.4023,2.0788,2.9851,9.2776,0.5527,3.9491,5.7265,10.1176,1.8906,6.9919,9.3506,8.5017,-0.9009,-1.9043,-3.8896,-28.9628,0.2482,0.2383,0.0941,0.5082,0.3612,0.7042,0.2175,0.3295,0.5306,0.4325,0.7956,0.3477,0.3519,0.5573,0.693,0.5944,0.161,0.8452,0.8146,0.3703,0.9304,0.8035,0.1223,0.3012,0.4306,0.4994,0.6502,0.6474,0.2186,0.0333,0.2337,0.3906,0.091,0.6806,0.077,0.7189,0.6947,0.701,0.2945,0.4583,0.7915,0.2683,0.7951,0.7486,0.1796,0.7854,0.8636,0.7297,0.2405,0.0932,0.1915,0.1417,0.5068,0.4862,0.1455,0.3149,0.4376,0.4098,0.1043,0.6079,0.4021,0.4547,0.7078,0.2844,0.4388,0.9601,0.3023,0.9902,0.4494,0.0793,0.4357,0.7311,0.7671,0.7524,0.795,0.6931,0.2395,0.5409,0.1495,0.9498,0.0982,0.3242,0.3119,0.8342,0.3712,0.9231,0.4859,0.9744,0.8732,0.4846,0.0759,0.0347
600655.SH,豫园股份,,5.3255,,10.6191,,5.1922,,10.7145,,5.4634,,12.1338,,5.1909,,10.49,,4.0998,,6.8076,,3.3332,,6.6975,,2.9778,,5.9286,1.4058,3.1299,3.7299,5.5824,0.8798,1.1913,1.8559,2.8761,1.2304,2.0949,2.6373,4.042,1.7563,2.5672,3.8473,5.8327,2.7368,4.9659,7.9437,11.0539,4.1632,8.3544,12.26,27.435,4.3313,7.2591,8.5569,10.385,4.869,8.9851,11.7425,13.4687,4.6418,9.4349,12.2514,15.7244,4.8753,9.909,14.4676,17.7006,2.7377,5.667,9.4548,17.7288,3.3461,8.834,11.4544,15.82,2.503,5.0032,8.6036,14.2453,3.1565,5.3848,6.9387,10.442,0.4112,1.6344,4.7589,5.1703,1.8352,3.0472,4.4132,6.4668,0.2574,0.2711,0.3654,0.5768,0.0249,0.6726,0.2581,0.5419,0.3318,0.053,0.6257,0.6189,0.9749,0.2191,0.3758,0.9166,0.3378,0.8484,0.7834,0.4338,0.6673,0.8894,0.8994,0.2703,0.8854,0.6675,0.438,0.0593,0.3891,0.2498,0.4295,0.4755,0.1911,0.6919,0.0306,0.6879,0.0122,0.4222,0.6617,0.0156,0.1432,0.9914,0.7537,0.5393,0.3006,0.0156,0.4329,0.5507,0.1351,0.9498,0.2314,0.6362,0.1078,0.3391,0.0037,0.989,0.5019,0.7804,0.7842,0.113,0.7331,0.6266,0.1879,0.4886,0.8598,0.5401,0.892,0.9284,0.5647,0.7977,0.8776,0.2463,0.0406,0.1453,0.8913,0.8808,0.3934,0.3403,0.3995,0.2522,0.1573,0.2474,0.7375,0.6507,0.0045,0.2682,0.0949,0.4054,0.2324,0.0834,0.4585,0.8845
600657.SH,信达地产,,3.8589,,7.7182,,2.9476,,5.4669,,2.3351,,10.5428,,1.3482,,15.808,,13.2153,,17.6115,,13.1744,,13.3602,,3.8404,,6.2487,0.787,3.7254,5.112,3.2083,-0.9963,2.195,5.4876,3.8802,-2.2244,-7.032,-8.1183,-60.9098,-5.3523,-17.9702,-21.2473,-96.788,-11.7761,47.9656,44.583,32.5798,-9.6557,-54.8125,-29.6596,-54.4775,-78.8986,-328.8523,"-1,155.39",22.4565,0.2948,2.0446,2.2258,13.3482,0.1827,1.8571,1.9233,7.6216,1.6069,3.1178,4.9704,9.4567,0.1412,3.0232,2.7581,9.6218,-1.0064,3.5044,2.9548,10.2389,-0.4479,3.1831,3.477,10.2763,-0.3788,2.9799,2.1524,10.5962,-1.7787,1.5601,2.0555,10.0898,-1.4903,2.7114,3.358,10.7217,0.2819,0.7084,0.4959,0.8099,0.8118,0.7056,0.3418,0.4283,0.4669,0.8488,0.2167,0.5169,0.3284,0.001,0.4971,0.5484,0.522,0.2937,0.9183,0.8908,0.7027,0.5847,0.138,0.8428,0.5228,0.1054,0.6713,0.3246,0.2438,0.5063,0.6959,0.0301,0.2489,0.4466,0.8946,0.8695,0.3087,0.3491,0.0892,0.6685,0.8543,0.5031,0.5667,0.0059,0.2898,0.5918,0.6831,0.2288,0.2941,0.8116,0.2929,0.7326,0.2532,0.0447,0.4915,0.2165,0.0499,0.3194,0.342,0.2757,0.3159,0.4849,0.725,0.3242,0.2755,0.0664,0.3009,0.4504,0.3689,0.3507,0.7944,0.5442,0.3735,0.6029,0.3882,0.7384,0.9505,0.4528,0.4615,0.9064,0.6393,0.5235,0.3468,0.4314,0.1199,0.1576,0.158,0.6564,0.1372,0.7541,0.9873,0.3941
600658.SH,电子城,,4.6775,,9.2934,,3.3203,,7.5772,,9.3069,,9.2566,,1.1381,,-7.2386,,-1.4051,,-27.7754,,-8.0295,,2.9753,,31.6394,,43.8858,0.1513,11.8207,12.0613,8.885,-2.5344,-6.1468,-9.4469,-27.5143,-1.9376,5.3524,4.2671,2.7859,-1.8547,-3.5928,-2.3009,0.7656,-4.1465,-5.9619,-11.3157,-27.4925,-2.3069,-5.7822,-5.6528,3.104,-8.5229,-15.1946,-20.8521,-42.0435,-12.4301,-21.4956,-29.877,43.255,5.3042,9.1466,16.6618,23.8541,5.0397,11.4068,13.1454,17.0446,0.9271,5.2936,6.5583,20.04,11.8556,14.6085,19.8231,20.0607,9.7281,14.4597,15.0319,17.4815,0.4264,1.2877,5.6646,16.2126,0.2551,3.0082,2.8151,8.9458,0.3268,1.1959,3.3183,8.2331,0.1693,0.0564,0.2901,0.2552,0.2767,0.9605,0.3109,0.1368,0.9837,0.8438,0.2608,0.5021,0.2983,0.4736,0.5956,0.0846,0.4641,0.7085,0.5642,0.7262,0.2967,0.5617,0.6532,0.2324,0.3175,0.25,0.5999,0.9078,0.9855,0.4288,0.2358,0.6286,0.6335,0.51,0.0933,0.1572,0.7896,0.1265,0.3853,0.9123,0.2856,0.2116,0.6619,0.7352,0.1702,0.6533,0.5209,0.3052,0.9831,0.7971,0.0494,0.2881,0.7365,0.1222,0.665,0.7731,0.3978,0.3062,0.4848,0.2981,0.3702,0.3939,0.5332,0.2342,0.371,0.5488,0.7074,0.5389,0.8236,0.4328,0.7772,0.1584,0.1274,0.4456,0.7356,0.8951,0.1669,0.444,0.5843,0.7479,0.6814,0.9268,0.2303,0.0358,0.2681,0.7694,0.5057,0.0322,0.0928,0.5727,0.5901,0.3808
600660.SH,福耀玻璃,,8.9501,,14.9948,,4.822,,0.1166,,5.121,,3.392,,0.5875,,-5.2052,,11.1883,,19.1505,,14.1944,,33.8947,,17.5057,,29.2441,4.4191,13.7801,20.434,29.9482,7.4185,18.9818,22.2109,28.7982,4.8205,12.6261,18.9594,23.4567,4.9794,10.7954,16.1055,19.4949,4.2662,12.5417,18.5368,23.962,5.4089,14.1855,21.4684,28.4804,5.647,12.5847,17.0125,7.2411,3.1157,6.5462,17.2696,29.2066,9.4149,18.8323,27.0471,34.956,7.39,14.0913,19.9104,25.056,5.4936,11.9174,18.0542,23.0967,5.4673,12.2608,18.7687,25.8877,6.2406,13.3236,19.5205,26.6782,5.188,10.2058,15.1186,20.6719,3.4898,8.9684,13.0748,18.258,3.7679,7.8158,11.8697,17.0044,0.401,0.0152,0.1353,0.975,0.0762,0.8226,0.2597,0.1398,0.9153,0.3846,0.6037,0.3985,0.6241,0.8102,0.4371,0.5859,0.413,0.0285,0.741,0.4844,0.219,0.4616,0.5041,0.0842,0.1364,0.9257,0.372,0.1515,0.6487,0.0969,0.594,0.7906,0.0864,0.8651,0.1157,0.5136,0.9913,0.697,0.441,0.9123,0.441,0.2139,0.7106,0.9608,0.6066,0.0064,0.2073,0.2677,0.4855,0.984,0.6631,0.9898,0.7288,0.963,0.8341,0.9134,0.8592,0.3228,0.3251,0.2002,0.4748,0.8684,0.9973,0.2644,0.4536,0.2892,0.6551,0.7778,0.5224,0.0371,0.1533,0.0967,0.9411,0.4808,0.678,0.9627,0.106,0.5184,0.9264,0.0191,0.0195,0.55,0.1937,0.1059,0.0383,0.2822,0.7989,0.3064,0.2837,0.542,0.9866,0.2148
600661.SH,昂立教育,,3.8209,,5.6329,,1.8809,,-9.9415,,2.1949,,4.2625,,1.7598,,3.2083,,2.5497,,9.3243,,6.0503,,10.761,,6.8594,9.8592,10.8342,0.6473,3.9377,4.9879,6.3992,0.4205,3.4688,4.6253,6.5063,0.372,1.786,2.3833,4.1838,0.4564,1.7836,2.5514,4.5236,0.5013,2.4516,2.8725,5.1315,0.4864,2.0709,3.0664,4.9357,0.5369,2.3141,3.2069,-9.2938,0.057,0.2833,0.4542,0.9434,0.2204,0.4892,0.6473,1.8794,0.2866,0.5725,0.3412,0.9122,-1.6671,-3.7222,-1.8846,-12.7745,0.648,0.7691,2.1155,4.144,0.2219,1.1578,10.0939,10.6752,1.0008,3.7005,5.9689,7.2058,1.6739,4.6928,15.0927,20.6171,1.7028,3.4854,9.6087,9.858,0.4216,0.5258,0.5689,0.1479,0.5528,0.7289,0.9221,0.0746,0.107,0.8652,0.8478,0.3786,0.026,0.6783,0.8585,0.7431,0.0198,0.6461,0.7208,0.8627,0.3789,0.89,0.6272,0.3256,0.0395,0.9644,0.4509,0.6919,0.8569,0.8889,0.2321,0.1837,0.3807,0.23,0.0695,0.6475,0.4848,0.6173,0.6897,0.3305,0.5651,0.5872,0.4468,0.6524,0.3878,0.9645,0.4937,0.349,0.8293,0.5122,0.9569,0.3394,0.9661,0.3276,0.5642,0.1305,0.4549,0.4495,0.9216,0.7187,0.6882,0.5567,0.4689,0.9267,0.5158,0.9695,0.4106,0.9218,0.2575,0.0015,0.2997,0.9177,0.5944,0.9352,0.2658,0.2712,0.3597,0.3589,0.6825,0.6688,0.4569,0.3283,0.7425,0.4133,0.6306,0.7306,0.5257,0.1758,0.6512,0.7555,0.043,0.646
600662.SH,强生控股,,6.9642,,13.4954,,,,13.3207,,10.0816,,18.6682,,10.1659,,17.4304,,7.7633,,12.5274,,6.4654,,11.6503,,8.0319,,11.5749,2.8551,6.2481,8.4064,11.5212,3.2719,5.6812,8.5062,10.9415,3.6545,6.1244,8.9449,11.1898,3.192,6.1166,7.4043,8.7949,1.9833,4.837,6.337,11.1713,2.9459,6.8415,9.0718,15.9359,2.7108,5.0869,4.6823,7.9171,2.2803,2.9512,4.2142,8.4838,1.7958,2.8472,4.8452,7.0709,1.6729,4.2342,6.4987,9.2377,1.6548,2.693,4.1879,6.3027,1.3901,1.9219,4.0958,5.7514,1.0305,2.0422,4.3861,6.1548,1.3344,2.854,4.3576,5.7347,1.1365,2.9054,4.117,5.7278,0.5902,0.9168,1.4349,3.1007,0.8386,0.3373,0.4762,0.2215,0.002,0.9194,0.754,0.5612,0.8949,0.6965,0.9149,0.4757,0.7591,0.4043,0.9816,0.7526,0.744,0.3843,0.974,0.078,0.7934,0.1373,0.8962,0.7267,0.0005,0.382,0.4246,0.3159,0.8035,0.9562,0.5954,0.8737,0.5906,0.9651,0.0772,0.1376,0.0139,0.6541,0.2132,0.0971,0.8487,0.81,0.0504,0.1149,0.78,0.0083,0.8279,0.2652,0.0763,0.8251,0.823,0.611,0.473,0.1345,0.4556,0.6983,0.5151,0.0997,0.8028,0.1355,0.7274,0.4613,0.3254,0.6661,0.0555,0.9617,0.7802,0.5203,0.703,0.608,0.409,0.7146,0.9756,0.634,0.2154,0.1115,0.5922,0.4734,0.1356,0.2011,0.0149,0.557,0.4729,0.984,0.6299,0.0961,0.0627,0.8983,0.7203,0.4474,0.2817,0.8585
